product_id,name,price,brand_fid,category_fid,sub_cat_fid,stock,description,features,image,tags,timestamp
2382,Arai Force Phoenix Special,11500,9,2,1,48,Entry-level full face providing reliable High-Performance. Engineered for the modern rider.,Emergency cheek pad removal! Hypoallergenic liner! Aerodynamic design! Pinlock ready! Advanced composite shell,arai_force_phoenix_special.jpg,"arai, full-face",24-10-15 22:36:58
2383,O'neal Elite Edition Trousers,45000,21,4,8,2,Premium trousers designed for professional riders with enhanced performance. Engineered for the modern rider.,Impact-resistant panels! Adjustable fit system! Waterproof membrane! Quick-dry technology! Back protector compatible,oneal_elite_edition_trousers.jpg,"o'neal, trousers",25-07-25 17:49:14
2384,Motowolf Sport Leather Standard Jacket,84000,33,4,2,90,Versatile jackets combining Hypoallergenic with MIPS. Setting new standards in motorcycle gear.,Reinforced stress points! Temperature regulation! Wind-resistant construction! Multiple pockets! Breathable panels! All-weather performance! Moisture-wicking lining! Back protector compatible,motowolf_sport_leather_standard_jacket.jpg,"leather, jackets, performance, premium, sport, durable, racing, motowolf",24-11-26 21:50:55
2385,HJC Elite Model Modular,59500,5,2,20,0,Advanced modular incorporating Titanium and DOT for superior Professional. Where innovation meets performance.,DOT certified construction! Hypoallergenic liner! Quick-release visor! Anti-scratch coating,hjc_elite_model_modular.jpg,"modular, hjc",24-11-05 21:27:08
2386,LS2 V3 Lite,69500,3,2,5,36,Budget-friendly motocross with Breathable design. Built to exceed industry standards.,Emergency cheek pad removal! Adjustable ventilation! Wind tunnel tested! Anti-scratch coating! Multi-density EPS liner,ls2_v3_lite.jpg,"ls2, motocross",25-08-01 15:58:09
2387,Dainese Track Kangaroo Suit,267500,30,4,7,4,Budget-friendly motorcycle suits with Waterproof design. Where innovation meets performance.,Back protector compatible! Adjustable fit system! Waterproof membrane! Multiple pockets! Ventilation zippers! Reinforced stress points,dainese_track_kangaroo_suit.jpg,"performance, sport, dainese, motorcycle-suits, racing",25-07-05 17:19:39
2388,Motul Premium Version Handle Grips,34500,24,5,21,41,Advanced handle grips incorporating Thermoplastic and Pinlock for superior Track-Proven. Setting new standards in motorcycle gear.,Improved efficiency! Long service life! Multi-bike compatibility! Quality-tested components! Performance-oriented,motul_premium_version_handle_grips.jpg,"motul, handle-grips",25-08-01 03:00:23
2389,Motowolf Pro Perforated Suit,190000,33,4,7,12,Premium motorcycle suits designed for track riders with maximum protection. Where innovation meets performance.,Reinforced stress points! Breathable panels! Ventilation zippers! Quick-dry technology! Easy-care materials! Impact-resistant panels,motowolf_pro_perforated_suit.jpg,"motorcycle-suits, motowolf",24-09-25 11:02:02
2390,Dainese Street Winter Gloves,23500,30,4,10,5,Basic gloves designed for enthusiasts with maximum protection. Built to exceed industry standards.,Abrasion-resistant materials! Adjustable fit system! Ventilation zippers! Packable design! All-weather performance! CE Level 2 armor,dainese_street_winter_gloves.jpg,"street, commuter, gloves, daily, dainese",25-04-27 18:38:59
2391,Dainese Racing Winter Gloves,24000,30,4,10,43,Advanced gloves incorporating Kevlar and Tech-Air for superior Track-Proven. Built to exceed industry standards.,Back protector compatible! Adjustable fit system! All-weather performance! Reflective elements! Impact-resistant panels,dainese_racing_winter_gloves.jpg,"gloves, performance, sport, dainese, racing",25-04-07 06:41:51
2392,LS2 Evolution Lite,94500,3,2,5,5,Affordable motocross offering essential Lightweight features. Built to exceed industry standards.,Multi-density EPS liner! Moisture-wicking interior! Aerodynamic design! Advanced composite shell! DOT certified construction! Pinlock ready,ls2_evolution_lite.jpg,"ls2, motocross",25-07-03 04:40:16
2393,Motowolf Sport Denim Jacket,35500,33,4,2,1,Quality jackets built with Aramid for reliable Lightweight. Trusted by riders worldwide.,Back protector compatible! Ergonomic design! All-weather performance! Reflective elements! Ventilation zippers! Reinforced stress points,motowolf_sport_denim_jacket.jpg,"jackets, performance, sport, racing, motowolf",24-09-07 21:44:07
2394,Airoh Heritage Black,5000,6,2,4,3,Affordable half helmet offering essential Professional features. Setting new standards in motorcycle gear.,ECE 22.06 approved! Comfortable padding! Quick-release visor! Bluetooth compatible! Aerodynamic design,airoh_heritage_black.jpg,"airoh, half-helmet",25-06-14 01:46:54
2395,Kadoya Racing Elite Suit,161000,20,4,7,5,Professional-grade motorcycle suits featuring SNELL and Breathable. Trusted by riders worldwide.,Abrasion-resistant materials! Adjustable fit system! Wind-resistant construction! Packable design! Thermal insulation,kadoya_racing_elite_suit.jpg,"performance, sport, kadoya, motorcycle-suits, racing",25-05-29 14:03:39
2396,O'neal Standard Series Trousers,9500,21,4,8,30,Entry-level trousers providing reliable Track-Proven. Engineered for the modern rider.,Impact-resistant panels! Adjustable fit system! Thermal insulation! Easy-care materials,oneal_standard_series_trousers.jpg,"o'neal, trousers",25-06-06 00:36:19
2397,Rynox Pro Carbon Gloves,45500,29,4,10,3,Engineered with precision using Titanium for uncompromising Professional. Where innovation meets performance.,CE Level 2 armor! Moisture-wicking lining! Waterproof membrane! Reflective elements! Adjustable fit system! Quick-dry technology,rynox_pro_carbon_gloves.jpg,"carbon-fiber, gloves, lightweight, premium, rynox",25-04-02 11:44:43
2398,Alpinestars Sport Leather Boots,30500,7,4,9,41,Quality boots & shoes built with ABS for reliable Aerodynamic. Engineered for the modern rider.,CE Level 2 armor! Adjustable fit system! All-weather performance! Reflective elements! Ergonomic design,alpinestars_sport_leather_boots.jpg,"leather, performance, premium, sport, durable, alpinestars, boots-&-shoes, racing",24-10-31 16:53:49
2399,TR Tiger Performance Textile Jacket,105500,32,4,2,61,Versatile jackets combining Hypoallergenic with FIM. Built to exceed industry standards.,CE Level 2 armor! Adjustable fit system! Wind-resistant construction! Easy-care materials! Temperature regulation! Reinforced stress points! Thermal insulation,tr_tiger_performance_textile_jacket.jpg,"jackets, tr tiger",25-07-16 01:01:13
2400,Axor Aviator Carbon,135500,4,2,5,87,Premium motocross designed for enthusiasts with reliable operation. Trusted by riders worldwide.,ECE 22.06 approved! Anti-fog visor system! Wind tunnel tested! Advanced composite shell! DOT certified construction,axor_aviator_carbon.jpg,"carbon-fiber, motocross, lightweight, premium, axor",24-09-26 12:10:41
2401,O'neal Racing Summer Gloves,15000,21,4,10,80,Professional-grade gloves featuring CE Level 2 and Breathable. Trusted by riders worldwide.,CE Level 2 armor! Moisture-wicking lining! Thermal insulation! Reflective elements,oneal_racing_summer_gloves.jpg,"gloves, performance, sport, o'neal, racing",25-07-06 00:16:17
2402,Arai Classic Matte,19000,9,2,4,60,Affordable half helmet offering essential Competition-Spec features. Built to exceed industry standards.,Multi-density EPS liner! Hypoallergenic liner! Racing-inspired fit! Advanced composite shell! Anti-scratch coating,arai_classic_matte.jpg,"arai, half-helmet",24-10-13 12:22:59
2403,Kadoya Elite Series Trousers,73500,20,4,8,4,Advanced trousers incorporating Magnesium and FIM for superior Street-Legal. Engineered for the modern rider.,Reinforced stress points! Moisture-wicking lining! All-weather performance! Quick-dry technology! Back protector compatible,kadoya_elite_series_trousers.jpg,"kadoya, trousers",24-10-18 14:10:29
2404,Kadoya Pro Edition Goggles,16000,20,4,11,4,Professional-grade goggles featuring Bluetooth Ready and Ergonomic. Trusted by riders worldwide.,Back protector compatible! Moisture-wicking lining! Thermal insulation! Easy-care materials! Impact-resistant panels,kadoya_pro_edition_goggles.jpg,"kadoya, goggles",25-04-21 08:01:52
2405,HJC Tour Max Precision,26000,5,2,1,22,Budget-friendly full face with Moisture-Wicking design. Where innovation meets performance.,Multi-density EPS liner! Moisture-wicking interior! Lightweight construction! Advanced composite shell! Pinlock ready! Bluetooth compatible,hjc_tour_max_precision.jpg,"full-face, hjc",25-03-24 05:49:43
2406,Motul 4T Sport Oil,6500,24,5,15,0,Well-crafted oils & lubricants featuring superior comfort and Moisture-Wicking. Engineered for the modern rider.,Precision engineering! Long service life! Universal fitment! Advanced materials,motul_4t_sport_oil.jpg,"oils-&-lubricants, performance, sport, racing, motul",24-12-15 16:40:56
2407,HJC Racing Supreme MIPS,80500,5,2,1,34,Professional-grade full face featuring Tech-Air and Waterproof. Where innovation meets performance.,Impact-resistant shell! Hypoallergenic liner! Wind tunnel tested! Bluetooth compatible! Moisture-wicking interior! Comfortable padding,hjc_racing_supreme_mips.jpg,"technology, hjc, performance, safety, sport, full-face, advanced, racing",25-02-03 08:42:44
2408,Rizoma Premium Engine Oil,3500,23,5,15,74,Premium oils & lubricants designed for daily commuters with enhanced performance. Trusted by riders worldwide.,Precision engineering! Corrosion-resistant finish! Universal fitment! Advanced materials,rizoma_premium_engine_oil.jpg,"oils-&-lubricants, rizoma",25-05-29 22:03:56
2409,Shoei Custom Matte,27000,2,2,4,3,Basic half helmet designed for professional riders with maximum protection. Trusted by riders worldwide.,Impact-resistant shell! Comfortable padding! Wind tunnel tested! Bluetooth compatible,shoei_custom_matte.jpg,"shoei, half-helmet",25-07-09 17:01:20
2410,Shark Vintage Black,21000,17,2,4,72,Budget-friendly half helmet with Ergonomic design. Where innovation meets performance.,DOT certified construction! Comfortable padding! Aerodynamic design! Pinlock ready! Lightweight construction! Quick-release visor,shark_vintage_black.jpg,"half-helmet, shark",25-07-18 00:54:34
2411,Axor Max Plus Version,58500,4,2,1,4,Entry-level full face providing reliable Competition-Spec. Where innovation meets performance.,Impact-resistant shell! Hypoallergenic liner! Aerodynamic design! Anti-scratch coating! Bluetooth compatible,axor_max_plus_version.jpg,"axor, full-face",25-06-28 15:57:12
2412,Bell Retro Chrome,4500,15,2,4,92,Affordable half helmet offering essential Aerodynamic features. Where innovation meets performance.,Impact-resistant shell! Comfortable padding! Wind tunnel tested! Bluetooth compatible,bell_retro_chrome.jpg,"bell, half-helmet",24-11-25 13:09:17
2413,MT Helmets Pro Version Visors,50500,22,2,6,7,Premium visors designed for daily commuters with maximum protection. Where innovation meets performance.,DOT certified construction! Comfortable padding! Quick-release visor! UV protection! Lightweight construction! Racing-inspired fit,mt_helmets_pro_version_visors.jpg,"visors, mt helmets",25-04-07 04:41:48
2414,Liqui Molly Synthetic Street Oil,9000,19,5,15,28,Affordable oils & lubricants offering essential Street-Legal features. Where innovation meets performance.,Enhanced power output! Corrosion-resistant finish! OEM replacement! Computer-aided design! Advanced materials,liqui_molly_synthetic_street_oil.jpg,"street, liqui molly, oils-&-lubricants, commuter, daily",24-10-14 10:08:01
2415,TR Tiger Advanced Edition Trousers,25000,32,4,8,87,Quality trousers built with Polycarbonate for reliable Track-Proven. Engineered for the modern rider.,Abrasion-resistant materials! Adjustable fit system! Waterproof membrane! Easy-care materials! Multiple pockets,tr_tiger_advanced_edition_trousers.jpg,"tr tiger, trousers",24-11-18 13:53:03
2416,O'neal Classic Model Trousers,38000,21,4,8,55,Basic trousers designed for enthusiasts with superior comfort. Setting new standards in motorcycle gear.,Abrasion-resistant materials! Ergonomic design! Ventilation zippers! Quick-dry technology! Adjustable fit system,oneal_classic_model_trousers.jpg,"o'neal, trousers",24-08-11 18:15:20
2417,Dainese Urban Textile Elite Jacket,48000,30,4,2,82,Advanced jackets incorporating Fiberglass and Quick Release for superior Track-Proven. Engineered for the modern rider.,CE Level 2 armor! Moisture-wicking lining! Ventilation zippers! Packable design,dainese_urban_textile_elite_jacket.jpg,"jackets, dainese",24-11-05 08:20:33
2418,Arai GP-Vortex Anniversary,61500,9,2,1,92,Basic full face designed for daily commuters with maximum protection. Setting new standards in motorcycle gear.,ECE 22.06 approved! Anti-fog visor system! Wind tunnel tested! Bluetooth compatible! Hypoallergenic liner! Anti-scratch coating,arai_gp-vortex_anniversary.jpg,"arai, full-face",24-10-28 21:40:31
2419,LS2 Standard Edition Modular,44500,3,2,20,98,Affordable modular offering essential Racing-Grade features. Where innovation meets performance.,Emergency cheek pad removal! Moisture-wicking interior! Racing-inspired fit! Bluetooth compatible! Impact-resistant shell,ls2_standard_edition_modular.jpg,"ls2, modular",24-08-04 07:45:09
2420,Akrapovic Battlax S22,31500,8,5,18,71,Basic tyres designed for enthusiasts with maximum protection. Built to exceed industry standards.,Optimized flow dynamics! Corrosion-resistant finish! OEM replacement! Advanced materials! High-temperature stability,akrapovic_battlax_s22.jpg,"tyres, akrapovic",25-05-24 18:01:34
2421,Akrapovic Premium Version Handlebars,13500,8,5,12,99,Advanced handlebars incorporating ABS and Anti-Fog for superior Lightweight. Trusted by riders worldwide.,Improved efficiency! Wear-resistant materials! Direct bolt-on installation! Quality-tested components,akrapovic_premium_version_handlebars.jpg,"handlebars, akrapovic",24-10-17 13:14:39
2422,TR Tiger Advanced Waterproof Boots,49500,32,4,9,4,Premium boots & shoes designed for daily commuters with enhanced performance. Built to exceed industry standards.,Reinforced stress points! Moisture-wicking lining! All-weather performance! Easy-care materials! Waterproof membrane,tr_tiger_advanced_waterproof_boots.jpg,"boots-&-shoes, weather-protection, tr tiger, waterproof",24-08-04 10:02:01
2423,Shark Street White,23500,17,2,4,24,Basic half helmet designed for track riders with reliable operation. Built to exceed industry standards.,Impact-resistant shell! Comfortable padding! Racing-inspired fit! Anti-scratch coating,shark_street_white.jpg,"street, commuter, daily, shark, half-helmet",24-12-10 18:21:15
2424,TR Tiger Pro Collection Goggles,63500,32,4,11,0,Engineered with precision using Polycarbonate for uncompromising Lightweight. Engineered for the modern rider.,Abrasion-resistant materials! Temperature regulation! All-weather performance! Quick-dry technology! Reflective elements,tr_tiger_pro_collection_goggles.jpg,"goggles, tr tiger",24-11-15 06:03:21
2425,Kadoya Classic Edition Masks,44000,20,4,19,68,Basic masks designed for daily commuters with reliable operation. Where innovation meets performance.,Back protector compatible! Moisture-wicking lining! All-weather performance! Easy-care materials! Ergonomic design,kadoya_classic_edition_masks.jpg,"masks, kadoya",24-09-02 23:01:23
2426,Motowolf Force Gore-Tex Edition Jacket,100000,33,4,2,0,Basic jackets designed for professional riders with maximum protection. Where innovation meets performance.,Impact-resistant panels! Moisture-wicking lining! Ventilation zippers! Reflective elements,motowolf_force_gore-tex_edition_jacket.jpg,"jackets, motowolf",25-02-09 23:38:20
2427,TR Tiger Sport Edition Trousers,46000,32,4,8,30,Versatile trousers combining Anti-Bacterial with CE Level 2. Setting new standards in motorcycle gear.,Back protector compatible! Ergonomic design! All-weather performance! Quick-dry technology! Adjustable fit system,tr_tiger_sport_edition_trousers.jpg,"tr tiger, trousers, performance, sport, racing",24-09-10 04:12:25
2428,Bell Sport Edition Modular,23000,15,2,20,0,Well-crafted modular featuring reliable operation and Temperature-Regulated. Built to exceed industry standards.,Multi-density EPS liner! Adjustable ventilation! Lightweight construction! Bluetooth compatible! Impact-resistant shell! Pinlock ready,bell_sport_edition_modular.jpg,"performance, modular, sport, bell, racing",25-07-19 23:25:01
2429,Motowolf Sport Summer Gloves,6000,33,4,10,30,Versatile gloves combining Breathable with ECE. Trusted by riders worldwide.,CE Level 2 armor! Ergonomic design! Waterproof membrane! Reflective elements! Multiple pockets! Impact-resistant panels,motowolf_sport_summer_gloves.jpg,"gloves, performance, sport, racing, motowolf",25-06-26 07:13:46
2430,AGV Sport Edition Modular,37500,1,2,20,2,Versatile modular combining Moisture-Wicking with ECE. Where innovation meets performance.,ECE 22.06 approved! Moisture-wicking interior! Quick-release visor! Pinlock ready! Impact-resistant shell,agv_sport_edition_modular.jpg,"performance, modular, sport, racing, agv",25-06-25 22:08:38
2431,Arai Pro Model Modular,8000,9,2,20,2,Advanced modular incorporating Aramid and ECE for superior Racing-Grade. Engineered for the modern rider.,Multi-density EPS liner! Anti-fog visor system! Lightweight construction! Advanced composite shell! Hypoallergenic liner! Adjustable ventilation,arai_pro_model_modular.jpg,"arai, modular",24-11-15 22:07:25
2432,HJC Half Series,22500,5,2,4,37,Affordable half helmet offering essential Street-Legal features. Trusted by riders worldwide.,Emergency cheek pad removal! Comfortable padding! Aerodynamic design! Pinlock ready! Quick-release visor! Bluetooth compatible,hjc_half_series.jpg,"half-helmet, hjc",25-02-17 22:14:36
2433,Motowolf Elite Model Trousers,69000,33,4,8,38,Premium trousers designed for daily commuters with maximum protection. Trusted by riders worldwide.,Back protector compatible! Adjustable fit system! Waterproof membrane! Easy-care materials! Reflective elements! All-weather performance,motowolf_elite_model_trousers.jpg,"motowolf, trousers",25-06-16 14:41:55
2434,Kadoya Street Perforated Gloves,10000,20,4,10,49,Basic gloves designed for enthusiasts with enhanced performance. Setting new standards in motorcycle gear.,CE Level 2 armor! Adjustable fit system! All-weather performance! Reflective elements! Quick-dry technology,kadoya_street_perforated_gloves.jpg,"street, commuter, gloves, daily, kadoya",25-02-27 00:35:59
2435,O'neal Urban Kevlar Pro Jacket,54500,21,4,2,2,Professional-grade jackets featuring CE Level 2 and Moisture-Wicking. Trusted by riders worldwide.,Reinforced stress points! Adjustable fit system! Ventilation zippers! Multiple pockets! Reflective elements! Impact-resistant panels,oneal_urban_kevlar_pro_jacket.jpg,"jackets, o'neal",25-02-13 03:13:34
2436,O'neal Classic Series Trousers,12500,21,4,8,0,Basic trousers designed for professional riders with enhanced performance. Setting new standards in motorcycle gear.,CE Level 2 armor! Ergonomic design! Waterproof membrane! Quick-dry technology! All-weather performance,oneal_classic_series_trousers.jpg,"o'neal, trousers",24-12-02 14:37:46
2437,TR Tiger Premium Edition Trousers,30000,32,4,8,45,Engineered with precision using Polycarbonate for uncompromising Competition-Spec. Engineered for the modern rider.,Back protector compatible! Ergonomic design! Waterproof membrane! Multiple pockets! Breathable panels,tr_tiger_premium_edition_trousers.jpg,"tr tiger, trousers",24-08-06 22:28:43
2438,Bell Cross EVO,82500,15,2,5,47,Affordable motocross offering essential Racing-Grade features. Where innovation meets performance.,Multi-density EPS liner! Hypoallergenic liner! Racing-inspired fit! Pinlock ready! Moisture-wicking interior! Lightweight construction! Comfortable padding,bell_cross_evo.jpg,"bell, motocross",25-06-08 04:00:27
2439,Kavach Racing Perforated Gloves,17500,31,4,10,65,Advanced gloves incorporating Magnesium and Emergency Release for superior High-Performance. Where innovation meets performance.,Impact-resistant panels! Moisture-wicking lining! Thermal insulation! Reflective elements,kavach_racing_perforated_gloves.jpg,"gloves, kavach, performance, sport, racing",25-06-28 06:51:06
2440,LS2 Speed-Apex Carbon,128500,3,2,1,4,Professional-grade full face featuring SNELL and Ventilated. Built to exceed industry standards.,Impact-resistant shell! Adjustable ventilation! Racing-inspired fit! UV protection! ECE 22.06 approved,ls2_speed-apex_carbon.jpg,"carbon-fiber, ls2, lightweight, premium, full-face",25-03-12 16:51:27
2441,Arai MX EVO,27000,9,2,5,5,Basic motocross designed for daily commuters with superior comfort. Where innovation meets performance.,Emergency cheek pad removal! Moisture-wicking interior! Quick-release visor! Advanced composite shell! Impact-resistant shell! Multi-density EPS liner! Bluetooth compatible,arai_mx_evo.jpg,"arai, motocross",25-03-02 02:05:37
2442,O'neal Elite Collection Trousers,32500,21,4,8,3,Engineered with precision using ABS for uncompromising High-Performance. Engineered for the modern rider.,Abrasion-resistant materials! Moisture-wicking lining! Waterproof membrane! Quick-dry technology! Wind-resistant construction,oneal_elite_collection_trousers.jpg,"o'neal, trousers",24-08-15 08:17:07
2443,Kavach Pro Waterproof Boots,20500,31,4,9,1,Advanced boots & shoes incorporating Carbon Fiber and Quick Release for superior Professional. Setting new standards in motorcycle gear.,Reinforced stress points! Breathable panels! All-weather performance! Easy-care materials,kavach_pro_waterproof_boots.jpg,"boots-&-shoes, kavach, weather-protection, waterproof",24-12-15 04:58:30
2444,HJC Standard Version Modular,28000,5,2,20,66,Entry-level modular providing reliable Racing-Grade. Where innovation meets performance.,ECE 22.06 approved! Moisture-wicking interior! Wind tunnel tested! Advanced composite shell,hjc_standard_version_modular.jpg,"modular, hjc",25-03-25 02:56:23
2445,HJC Aviator Carbon,32000,5,2,5,99,Premium motocross designed for track riders with reliable operation. Where innovation meets performance.,DOT certified construction! Hypoallergenic liner! Wind tunnel tested! Advanced composite shell! Pinlock ready,hjc_aviator_carbon.jpg,"carbon-fiber, motocross, hjc, premium, lightweight",24-11-19 09:29:43
2446,Shark Force-Nexus Gloss,43000,17,2,1,72,Basic full face designed for daily commuters with superior comfort. Trusted by riders worldwide.,Impact-resistant shell! Moisture-wicking interior! Racing-inspired fit! UV protection,shark_force-nexus_gloss.jpg,"shark, full-face",24-08-23 01:52:10
2447,Brembo Oils & Lubricants Pro,3500,11,5,15,5,Engineered with precision using Aramid for uncompromising Lightweight. Where innovation meets performance.,Precision engineering! Corrosion-resistant finish! Multi-bike compatibility! Performance-oriented,brembo_oils__lubricants_pro.jpg,"brembo, oils-&-lubricants",24-12-16 14:08:53
2448,Bell Factor Fiber,55500,15,2,5,89,Budget-friendly motocross with Temperature-Regulated design. Engineered for the modern rider.,Impact-resistant shell! Hypoallergenic liner! Aerodynamic design! Advanced composite shell! Bluetooth compatible! Moisture-wicking interior,bell_factor_fiber.jpg,"bell, motocross",24-09-09 12:01:25
2449,Rynox Race Advanced Suit,258000,29,4,7,58,Well-crafted motorcycle suits featuring enhanced performance and Ergonomic. Setting new standards in motorcycle gear.,CE Level 2 armor! Ergonomic design! Wind-resistant construction! Easy-care materials! Thermal insulation! Quick-dry technology,rynox_race_advanced_suit.jpg,"rynox, motorcycle-suits",24-10-23 10:12:27
2450,Rizoma Advanced Edition Suspension,5500,23,5,16,69,Dependable suspension engineered for daily commuters applications. Built to exceed industry standards.,Enhanced power output! Quality construction! OEM replacement! Precision manufacturing! Corrosion-resistant finish,rizoma_advanced_edition_suspension.jpg,"suspension, rizoma",24-11-27 05:14:07
2451,Kavach Classic Version Goggles,18000,31,4,11,28,Entry-level goggles providing reliable Street-Legal. Built to exceed industry standards.,Reinforced stress points! Ergonomic design! Waterproof membrane! Quick-dry technology,kavach_classic_version_goggles.jpg,"kavach, goggles",25-01-06 12:40:45
2452,Rynox Pro Armor Edition Jacket,16500,29,4,2,62,Advanced jackets incorporating Polycarbonate and SNELL for superior Street-Legal. Where innovation meets performance.,Back protector compatible! Moisture-wicking lining! Wind-resistant construction! Easy-care materials! Ergonomic design! Temperature regulation,rynox_pro_armor_edition_jacket.jpg,"rynox, jackets",25-06-04 04:10:09
2453,LS2 Premium Collection Modular,42500,3,2,20,98,Advanced modular incorporating Composite and DOT for superior Street-Legal. Built to exceed industry standards.,ECE 22.06 approved! Adjustable ventilation! Racing-inspired fit! UV protection! Quick-release visor,ls2_premium_collection_modular.jpg,"ls2, modular",25-03-25 18:57:46
2454,Alpinestars Advanced Model Masks,7000,7,4,19,24,Well-crafted masks featuring maximum protection and Anti-Bacterial. Built to exceed industry standards.,Abrasion-resistant materials! Adjustable fit system! Ventilation zippers! Easy-care materials,alpinestars_advanced_model_masks.jpg,"masks, alpinestars",25-01-16 15:35:20
2455,Dainese Advanced Version Trousers,48500,30,4,8,46,Versatile trousers combining Breathable with FIM. Trusted by riders worldwide.,Abrasion-resistant materials! Moisture-wicking lining! Wind-resistant construction! Packable design! Reflective elements,dainese_advanced_version_trousers.jpg,"dainese, trousers",24-09-02 05:32:01
2456,ProTaper Classic Series Handlebars,13000,16,5,12,3,Engineered with precision using Polycarbonate for uncompromising Street-Legal. Trusted by riders worldwide.,Improved efficiency! Long service life! Direct bolt-on installation! Precision manufacturing! Reduced weight,protaper_classic_series_handlebars.jpg,"handlebars, protaper",25-02-13 12:06:28
2457,ScorpionEXO Dirt RS,80000,34,2,5,54,Affordable motocross offering essential Competition-Spec features. Where innovation meets performance.,Multi-density EPS liner! Anti-fog visor system! Quick-release visor! UV protection! Bluetooth compatible! Lightweight construction! Emergency cheek pad removal! Advanced composite shell,scorpionexo_dirt_rs.jpg,"scorpionexo, motocross",24-11-17 05:56:20
2458,Shark Retro Gloss,17500,17,2,4,4,Entry-level half helmet providing reliable Aerodynamic. Engineered for the modern rider.,Emergency cheek pad removal! Anti-fog visor system! Wind tunnel tested! Anti-scratch coating,shark_retro_gloss.jpg,"half-helmet, shark",24-11-07 19:03:43
2459,HJC VFX Composite,82000,5,2,5,97,Affordable motocross offering essential High-Performance features. Trusted by riders worldwide.,ECE 22.06 approved! Moisture-wicking interior! Wind tunnel tested! Pinlock ready! Aerodynamic design! Comfortable padding! Lightweight construction,hjc_vfx_composite.jpg,"motocross, hjc",24-08-24 01:52:21
2460,Airoh V3 Fiber,60500,6,2,5,55,Basic motocross designed for professional riders with maximum protection. Where innovation meets performance.,Emergency cheek pad removal! Moisture-wicking interior! Racing-inspired fit! Advanced composite shell! Hypoallergenic liner! Anti-scratch coating! Comfortable padding! ECE 22.06 approved,airoh_v3_fiber.jpg,"airoh, motocross",24-09-23 17:33:03
2461,Kadoya Competition Leather Suit,269500,20,4,7,30,Entry-level motorcycle suits providing reliable High-Performance. Setting new standards in motorcycle gear.,Impact-resistant panels! Ergonomic design! Thermal insulation! Quick-dry technology! Easy-care materials! Wind-resistant construction! Breathable panels! Reflective elements,kadoya_competition_leather_suit.jpg,"leather, premium, durable, kadoya, motorcycle-suits",24-11-30 23:01:13
2462,HJC Storm Apex Matte,39000,5,2,1,5,Affordable full face offering essential High-Performance features. Engineered for the modern rider.,Impact-resistant shell! Anti-fog visor system! Racing-inspired fit! UV protection! Hypoallergenic liner! Advanced composite shell,hjc_storm_apex_matte.jpg,"full-face, hjc",25-02-09 13:26:09
2463,Shark Force-Phoenix Limited,47000,17,2,1,23,Budget-friendly full face with Temperature-Regulated design. Setting new standards in motorcycle gear.,Multi-density EPS liner! Moisture-wicking interior! Aerodynamic design! Anti-scratch coating! ECE 22.06 approved,shark_force-phoenix_limited.jpg,"shark, full-face",25-04-01 22:52:41
2464,Rizoma Sport Series Handlebars,15500,23,5,12,2,Versatile handlebars combining Anti-Bacterial with SNELL. Setting new standards in motorcycle gear.,Precision engineering! Corrosion-resistant finish! Easy installation! Computer-aided design,rizoma_sport_series_handlebars.jpg,"rizoma, handlebars, performance, sport, racing",25-04-25 15:11:26
2465,Rynox Force Gore-Tex Series Jacket,65000,29,4,2,27,Budget-friendly jackets with Moisture-Wicking design. Trusted by riders worldwide.,CE Level 2 armor! Moisture-wicking lining! Waterproof membrane! Reflective elements! Back protector compatible,rynox_force_gore-tex_series_jacket.jpg,"rynox, jackets",24-10-07 10:38:11
2466,Shoei Standard Series Modular,45500,2,2,20,4,Basic modular designed for enthusiasts with superior comfort. Where innovation meets performance.,Multi-density EPS liner! Comfortable padding! Lightweight construction! Advanced composite shell! Adjustable ventilation,shoei_standard_series_modular.jpg,"shoei, modular",25-03-05 05:11:24
2467,LS2 Evolution Carbon,148000,3,2,5,5,Engineered with precision using Composite for uncompromising Track-Proven. Where innovation meets performance.,Multi-density EPS liner! Anti-fog visor system! Wind tunnel tested! Bluetooth compatible! Emergency cheek pad removal! Moisture-wicking interior! Adjustable ventilation! UV protection,ls2_evolution_carbon.jpg,"carbon-fiber, motocross, ls2, lightweight, premium",24-09-05 17:13:25
2468,Motowolf Premium Series Trousers,27500,33,4,8,83,Professional-grade trousers featuring Emergency Release and Temperature-Regulated. Trusted by riders worldwide.,CE Level 2 armor! Breathable panels! Thermal insulation! Quick-dry technology! Ergonomic design,motowolf_premium_series_trousers.jpg,"motowolf, trousers",24-08-07 04:06:42
2469,ScorpionEXO Phoenix Plus Version,63500,34,2,1,1,Entry-level full face providing reliable Aerodynamic. Setting new standards in motorcycle gear.,ECE 22.06 approved! Comfortable padding! Racing-inspired fit! Bluetooth compatible! Aerodynamic design! Advanced composite shell! DOT certified construction,scorpionexo_phoenix_plus_version.jpg,"scorpionexo, full-face",25-05-09 15:55:10
2470,MT Helmets Sport Edition Modular,23500,22,2,20,58,Well-crafted modular featuring reliable operation and Hypoallergenic. Where innovation meets performance.,Emergency cheek pad removal! Moisture-wicking interior! Wind tunnel tested! Pinlock ready! Comfortable padding,mt_helmets_sport_edition_modular.jpg,"mt helmets, performance, modular, sport, racing",25-01-27 13:18:58
